campaign_id,campaign_type,country_code,channel_id,dt,ad_spend,impressions,clicks,roas,ad_attributed_sales
C4,kol,DE,DTC,2026-01-07,4601.54,443781,1634,3.07,14148.43
C4,performance,DE,DTC,2026-01-08,4093.23,77597,1061,5.74,23490.57
C4,promo,DE,DTC,2026-01-09,4126.68,90274,1009,6.28,25929.94
C4,kol,DE,DTC,2026-01-10,4596.56,397509,2703,4.99,22947.78
C4,brand,DE,DTC,2026-01-11,2099.47,256994,3028,6.17,12949.59
C4,performance,DE,DTC,2026-01-12,2366.14,336788,2404,7.09,16781.89
C4,promo,DE,DTC,2026-01-13,4261.59,482331,3213,2.85,12132.73
C4,promo,DE,DTC,2026-01-14,540.53,233951,2904,6.27,3386.73
C4,kol,DE,DTC,2026-01-15,1249.46,330831,4181,5.54,6922.88
C4,promo,DE,DTC,2026-01-16,3206.23,288013,2092,5.19,16643.35
C4,brand,DE,DTC,2026-01-17,4083.35,445991,4316,7.29,29768.75
C4,brand,DE,DTC,2026-01-18,3708.64,330759,2061,3.0,11136.28
C4,brand,DE,DTC,2026-01-19,2491.21,462838,2100,3.93,9799.88
C4,kol,DE,DTC,2026-01-20,2948.9,265963,3232,6.24,18388.22
C4,kol,DE,DTC,2026-01-21,3196.03,312170,3767,4.59,14681.37
C4,performance,DE,DTC,2026-01-22,4219.89,92082,511,6.28,26519.59
C4,performance,DE,DTC,2026-01-23,638.52,470411,679,3.81,2435.51
C4,brand,DE,DTC,2026-01-24,2425.28,335840,2524,2.54,6164.85
C4,kol,DE,DTC,2026-01-25,3164.55,307339,2019,6.43,20340.84
C4,performance,DE,DTC,2026-01-26,1900.04,138377,1416,7.19,13666.18
C4,promo,DE,DTC,2026-01-27,1450.69,159366,4082,5.26,7632.9
C4,promo,DE,DTC,2026-01-28,3090.74,102442,1946,2.44,7536.18
C4,kol,DE,DTC,2026-01-29,971.7,114289,1300,3.86,3749.39
C4,performance,DE,DTC,2026-01-30,2005.34,233719,3757,7.65,15332.18
C5,promo,US,AMZ,2026-01-01,709.61,200408,1511,7.1,5039.5
C5,performance,US,AMZ,2026-01-02,2263.29,496229,3091,5.78,13081.91
C5,kol,US,AMZ,2026-01-03,2569.33,468401,2683,3.35,8605.33
C5,kol,US,AMZ,2026-01-04,4554.34,231879,2255,7.41,33752.35
C5,kol,US,AMZ,2026-01-05,1792.09,103790,3732,4.27,7657.75
C5,performance,US,AMZ,2026-01-06,2625.26,63200,3623,5.18,13595.3
C5,promo,US,AMZ,2026-01-07,1224.71,473796,2073,3.35,4102.41
C5,brand,US,AMZ,2026-01-08,1127.87,199765,2904,4.45,5024.51
C5,performance,US,AMZ,2026-01-09,2730.0,270172,2990,4.01,10942.76
C5,performance,US,AMZ,2026-01-10,3243.06,57425,4119,5.38,17456.81
C5,promo,US,AMZ,2026-01-11,1437.73,260813,1204,7.47,10736.3
C5,promo,US,AMZ,2026-01-12,4655.23,330444,1874,7.23,33643.92
C5,promo,US,AMZ,2026-01-13,1878.55,287366,1936,7.35,13798.22
C5,kol,US,AMZ,2026-01-14,1130.29,84404,591,5.07,5728.05
C5,promo,US,AMZ,2026-01-15,1454.81,490691,1331,7.6,11054.83
C5,kol,US,AMZ,2026-01-16,2109.38,455670,763,5.44,11471.16
C5,performance,US,AMZ,2026-01-17,4830.31,215369,2308,7.03,33952.03
C5,promo,US,AMZ,2026-01-18,750.1,409947,1697,5.7,4278.38
C5,brand,US,AMZ,2026-01-19,1489.47,154132,2419,7.09,10553.51
C5,promo,US,AMZ,2026-01-20,2497.75,432618,3740,6.59,16454.46
C5,performance,US,AMZ,2026-01-21,3073.41,117804,4283,3.54,10872.98
C5,promo,US,AMZ,2026-01-22,1465.06,318113,1289,7.35,10766.32
C5,promo,US,AMZ,2026-01-23,2564.63,360084,1518,7.62,19542.81
C5,promo,US,AMZ,2026-01-24,1933.72,461896,1274,4.98,9630.59
C5,brand,US,AMZ,2026-01-25,4705.51,259614,4829,3.65,17165.18
C5,performance,US,AMZ,2026-01-26,3041.68,247977,2564,7.29,22180.81
C5,performance,US,AMZ,2026-01-27,3704.53,391530,4540,5.91,21889.83
C5,brand,US,AMZ,2026-01-28,1603.81,140709,4618,4.77,7651.25
C5,kol,US,AMZ,2026-01-29,1467.6,66220,4167,3.34,4896.63
C5,kol,US,AMZ,2026-01-30,3973.12,198306,1607,5.4,21474.38
C5,kol,US,DTC,2026-01-01,1783.75,465000,1582,4.12,7344.17
C5,brand,US,DTC,2026-01-02,3792.41,86719,2609,3.36,12729.59
C5,performance,US,DTC,2026-01-03,4094.09,117839,2351,2.41,9867.13
C5,kol,US,DTC,2026-01-04,1510.87,354431,1114,7.27,10985.69
C5,kol,US,DTC,2026-01-05,4855.37,264838,1740,2.8,13585.28
C5,performance,US,DTC,2026-01-06,2493.84,477776,2234,2.39,5960.36
C5,performance,US,DTC,2026-01-07,3151.45,163005,1444,2.56,8078.62
C5,performance,US,DTC,2026-01-08,2997.58,493226,4060,7.64,22904.68
C5,brand,US,DTC,2026-01-09,4540.48,150919,2113,4.12,18701.45
C5,performance,US,DTC,2026-01-10,1379.4,248382,4371,7.7,10618.09
C5,kol,US,DTC,2026-01-11,1539.9,446476,3645,3.61,5554.53
C5,promo,US,DTC,2026-01-12,2275.83,189227,1422,4.73,10774.72
C5,kol,US,DTC,2026-01-13,4914.08,462230,1667,7.11,34959.71
C5,kol,US,DTC,2026-01-14,1153.92,389313,4012,3.26,3761.31
C5,kol,US,DTC,2026-01-15,4024.5,441731,2560,2.99,12042.94
C5,kol,US,DTC,2026-01-16,700.15,254639,2299,2.47,1732.71
C5,brand,US,DTC,2026-01-17,3108.25,392315,4954,3.05,9474.56
C5,performance,US,DTC,2026-01-18,569.15,274213,2589,5.64,3208.39
C5,performance,US,DTC,2026-01-19,3760.74,398623,948,6.51,24500.61
C5,kol,US,DTC,2026-01-20,1321.93,203325,2120,6.26,8274.45
C5,brand,US,DTC,2026-01-21,4705.42,168632,1627,6.44,30295.85
C5,brand,US,DTC,2026-01-22,4078.79,232214,1604,5.53,22536.83
C5,kol,US,DTC,2026-01-23,4767.39,399825,1070,8.0,38128.7
C5,performance,US,DTC,2026-01-24,3642.41,493172,1298,3.21,11705.39
C5,kol,US,DTC,2026-01-25,1715.01,436830,4738,6.84,11727.46
C5,kol,US,DTC,2026-01-26,4073.73,371961,2593,7.75,31588.78
C5,performance,US,DTC,2026-01-27,2667.9,225112,1932,6.02,16050.05
C5,performance,US,DTC,2026-01-28,1489.96,160675,4654,6.3,9381.93
C5,kol,US,DTC,2026-01-29,2790.87,149656,2096,4.26,11892.28
C5,performance,US,DTC,2026-01-30,1088.14,193092,1629,4.05,4401.81
C5,brand,UK,AMZ,2026-01-01,1635.94,65675,4196,5.87,9600.94
C5,promo,UK,AMZ,2026-01-02,4267.58,155711,4094,7.65,32664.32
C5,promo,UK,AMZ,2026-01-03,3460.48,344430,2143,3.81,13169.6
C5,promo,UK,AMZ,2026-01-04,3181.67,387540,3053,4.14,13166.69
C5,promo,UK,AMZ,2026-01-05,4249.44,279333,3262,5.81,24700.9
C5,performance,UK,AMZ,2026-01-06,3651.38,220951,691,4.58,16717.74
C5,kol,UK,AMZ,2026-01-07,1106.24,189570,1031,2.77,3065.9
C5,performance,UK,AMZ,2026-01-08,3448.27,57704,558,3.11,10708.59
C5,promo,UK,AMZ,2026-01-09,2859.16,309853,3698,2.73,7804.76
C5,brand,UK,AMZ,2026-01-10,4827.5,56641,1441,6.78,32730.16
C5,kol,UK,AMZ,2026-01-11,3087.29,215261,935,2.23,6886.37
C5,performance,UK,AMZ,2026-01-12,2621.16,470473,2150,5.3,13892.76
C5,promo,UK,AMZ,2026-01-13,4348.92,105046,4389,6.05,26312.18
C5,promo,UK,AMZ,2026-01-14,741.33,391180,3868,7.14,5296.04
C5,kol,UK,AMZ,2026-01-15,4071.16,361999,3320,6.25,25454.4
C5,brand,UK,AMZ,2026-01-16,2798.56,75874,1801,7.7,21541.14
C5,promo,UK,AMZ,2026-01-17,1022.08,334599,4612,4.59,4696.13
C5,kol,UK,AMZ,2026-01-18,4862.87,475361,928,5.87,28567.21
C5,brand,UK,AMZ,2026-01-19,2158.79,248713,2053,5.73,12376.35
C5,promo,UK,AMZ,2026-01-20,4956.2,368433,3069,6.44,31905.63
C5,kol,UK,AMZ,2026-01-21,2523.76,313211,2006,2.6,6565.29
C5,kol,UK,AMZ,2026-01-22,866.42,261985,4566,4.32,3746.18
C5,kol,UK,AMZ,2026-01-23,1447.61,449330,671,6.54,9460.87
C5,brand,UK,AMZ,2026-01-24,1780.43,121745,2688,2.48,4414.33
C5,kol,UK,AMZ,2026-01-25,1288.41,495085,2470,4.16,5365.88
C5,performance,UK,AMZ,2026-01-26,2891.26,106680,4324,4.97,14362.94
C5,brand,UK,AMZ,2026-01-27,1075.34,170120,4486,5.09,5469.5
C5,brand,UK,AMZ,2026-01-28,2921.87,285699,2807,5.65,16516.02
C5,brand,UK,AMZ,2026-01-29,1221.68,61094,2907,7.58,9256.13
C5,brand,UK,AMZ,2026-01-30,1535.0,102748,2177,6.84,10501.54
C5,performance,UK,DTC,2026-01-01,4505.52,211233,2463,5.21,23490.38
C5,performance,UK,DTC,2026-01-02,2728.27,444289,1665,4.79,13070.44
C5,brand,UK,DTC,2026-01-03,3177.12,324462,3555,6.5,20654.14
C5,brand,UK,DTC,2026-01-04,980.21,59321,2774,7.24,7094.46
C5,kol,UK,DTC,2026-01-05,644.08,421906,2971,6.65,4283.7
C5,kol,UK,DTC,2026-01-06,4861.65,264273,3400,5.55,26975.26
C5,performance,UK,DTC,2026-01-07,616.13,120047,3104,5.73,3532.82
C5,promo,UK,DTC,2026-01-08,1956.96,273830,2558,2.35,4596.51
C5,kol,UK,DTC,2026-01-09,4576.44,219290,2066,3.03,13862.66
C5,promo,UK,DTC,2026-01-10,2961.12,129059,591,2.2,6501.87
C5,performance,UK,DTC,2026-01-11,4364.38,75530,4280,6.21,27121.9
C5,performance,UK,DTC,2026-01-12,4239.66,102044,1766,6.47,27409.51
C5,performance,UK,DTC,2026-01-13,2092.58,469389,3025,3.0,6267.84
C5,performance,UK,DTC,2026-01-14,4607.77,162293,3242,6.33,29167.78
C5,performance,UK,DTC,2026-01-15,2258.23,181605,4555,7.54,17018.22
C5,kol,UK,DTC,2026-01-16,2516.58,161597,1390,6.42,16156.29
C5,kol,UK,DTC,2026-01-17,3669.28,55539,2172,5.37,19691.99
C5,kol,UK,DTC,2026-01-18,2106.0,398125,3666,3.28,6914.07
C5,performance,UK,DTC,2026-01-19,1088.27,371721,4588,3.52,3833.3
C5,kol,UK,DTC,2026-01-20,3472.4,130730,2555,7.1,24637.77
C5,promo,UK,DTC,2026-01-21,3183.73,350767,4354,5.11,16259.54
C5,promo,UK,DTC,2026-01-22,3038.38,357410,1860,5.55,16855.28
C5,promo,UK,DTC,2026-01-23,1500.59,255134,1610,7.26,10896.55
C5,performance,UK,DTC,2026-01-24,4971.36,292282,2183,3.44,17121.55
C5,promo,UK,DTC,2026-01-25,4821.14,81566,986,7.25,34952.6
C5,performance,UK,DTC,2026-01-26,2848.2,317775,2560,7.72,21982.68
C5,promo,UK,DTC,2026-01-27,727.34,384467,4967,2.43,1767.49
C5,brand,UK,DTC,2026-01-28,2571.47,309201,4407,2.9,7447.77
C5,brand,UK,DTC,2026-01-29,920.54,188886,2694,4.94,4543.55
C5,performance,UK,DTC,2026-01-30,511.05,315836,4365,6.37,3255.33
C5,promo,DE,AMZ,2026-01-01,923.76,424557,2271,6.65,6144.75
C5,brand,DE,AMZ,2026-01-02,4492.26,351567,4700,4.21,18913.52
C5,kol,DE,AMZ,2026-01-03,1900.25,56820,820,6.64,12610.94
C5,brand,DE,AMZ,2026-01-04,1250.77,110945,2000,5.24,6549.14
C5,kol,DE,AMZ,2026-01-05,4110.3,240334,4589,4.08,16762.55
C5,brand,DE,AMZ,2026-01-06,2400.31,262996,1668,6.53,15673.72
C5,promo,DE,AMZ,2026-01-07,1723.84,422860,2313,2.29,3949.84
C5,performance,DE,AMZ,2026-01-08,909.88,284648,552,4.01,3647.22
C5,kol,DE,AMZ,2026-01-09,1510.13,180672,4371,4.14,6258.37
C5,performance,DE,AMZ,2026-01-10,2157.18,127017,4353,6.77,14605.24
C5,promo,DE,AMZ,2026-01-11,2337.0,216664,2193,3.3,7715.98
C5,brand,DE,AMZ,2026-01-12,4982.65,369372,3233,5.04,25103.73
C5,performance,DE,AMZ,2026-01-13,3732.99,315251,4968,7.43,27734.54
C5,brand,DE,AMZ,2026-01-14,973.59,176998,740,7.72,7513.02
C5,promo,DE,AMZ,2026-01-15,3805.11,96221,1313,3.27,12436.63
C5,promo,DE,AMZ,2026-01-16,1915.33,156093,507,2.07,3957.61
C5,promo,DE,AMZ,2026-01-17,4952.0,422429,4551,2.28,11272.09
C5,promo,DE,AMZ,2026-01-18,2129.8,357682,3216,6.74,14346.33
C5,promo,DE,AMZ,2026-01-19,608.5,301249,1876,5.12,3113.49
C5,kol,DE,AMZ,2026-01-20,1442.69,58163,1464,4.54,6550.61
C5,brand,DE,AMZ,2026-01-21,4444.72,317064,2387,7.61,33838.87
C5,brand,DE,AMZ,2026-01-22,2476.86,97252,4104,5.81,14379.08
C5,performance,DE,AMZ,2026-01-23,4499.98,420565,1972,7.41,33358.61
C5,performance,DE,AMZ,2026-01-24,4330.77,135333,3115,6.45,27953.05
C5,performance,DE,AMZ,2026-01-25,3554.95,426837,690,2.97,10570.21
C5,performance,DE,AMZ,2026-01-26,1651.93,64425,4605,6.72,11095.36
C5,brand,DE,AMZ,2026-01-27,4738.88,58816,4625,6.63,31413.61
C5,promo,DE,AMZ,2026-01-28,3290.14,109696,1045,2.96,9738.08
C5,kol,DE,AMZ,2026-01-29,4380.82,134358,1116,2.13,9347.84
C5,kol,DE,AMZ,2026-01-30,3827.86,365438,1125,3.44,13158.53
C5,brand,DE,DTC,2026-01-01,1894.28,288986,1253,5.98,11320.85
C5,kol,DE,DTC,2026-01-02,823.44,491174,3510,6.57,5410.69
C5,promo,DE,DTC,2026-01-03,2075.03,92637,2482,3.35,6957.05
C5,kol,DE,DTC,2026-01-04,2686.19,205647,941,7.06,18964.49
C5,brand,DE,DTC,2026-01-05,1447.43,204093,1757,5.56,8045.8
C5,promo,DE,DTC,2026-01-06,3200.98,231877,738,3.95,12651.65
C5,promo,DE,DTC,2026-01-07,4574.61,256260,3579,3.95,18092.49
C5,performance,DE,DTC,2026-01-08,907.98,86509,585,6.11,5551.59
C5,brand,DE,DTC,2026-01-09,3234.31,112059,631,5.73,18531.88
C5,brand,DE,DTC,2026-01-10,1349.03,367486,2263,6.44,8683.79
C5,brand,DE,DTC,2026-01-11,2696.27,480766,4935,5.73,15438.28
C5,performance,DE,DTC,2026-01-12,3229.06,436133,929,2.05,6614.76
C5,performance,DE,DTC,2026-01-13,3994.88,304936,2418,7.47,29838.13
C5,brand,DE,DTC,2026-01-14,1136.97,309859,1861,5.97,6784.05
C5,kol,DE,DTC,2026-01-15,4256.88,337084,1422,2.34,9967.1
C5,brand,DE,DTC,2026-01-16,3505.7,468727,881,4.65,16293.54
C5,kol,DE,DTC,2026-01-17,2422.21,71881,2890,7.49,18144.92
C5,brand,DE,DTC,2026-01-18,1720.18,395529,3771,7.66,13170.79
C5,brand,DE,DTC,2026-01-19,3364.12,418543,2301,3.79,12750.97
C5,promo,DE,DTC,2026-01-20,997.64,252682,2848,3.12,3113.11
C5,promo,DE,DTC,2026-01-21,2576.31,499802,713,4.77,12301.79
C5,promo,DE,DTC,2026-01-22,586.93,305549,1011,4.56,2673.59
C5,performance,DE,DTC,2026-01-23,1526.8,81786,1128,4.11,6270.36
C5,brand,DE,DTC,2026-01-24,2059.25,477685,804,7.83,16115.39
C5,brand,DE,DTC,2026-01-25,4536.67,85575,3386,7.4,33589.23
C5,brand,DE,DTC,2026-01-26,611.94,69359,1006,7.37,4512.93
C5,promo,DE,DTC,2026-01-27,653.2,167255,2404,5.28,3445.73
C5,performance,DE,DTC,2026-01-28,2472.5,265886,1600,3.23,7978.26
C5,kol,DE,DTC,2026-01-29,4466.95,279414,3584,2.54,11345.18
C5,promo,DE,DTC,2026-01-30,3489.59,496710,3616,4.62,16113.72
